id,name_en,name_hi,category,water_requirement_mm_per_season,irrigation_frequency_days,fertilizer_n_kg_per_ha,fertilizer_p_kg_per_ha,fertilizer_k_kg_per_ha,notes
895,Mint - Short Duration #95,पुदीना,Herb,270.0,12,30.6,15.1,42.4,"Estimated values — region, variety and management dependent. Validate locally before use."
797,Cinnamon - Hybrid #97,दालचीनी,Spice,614.2,17,53.4,116.2,152.3,"Estimated values — region, variety and management dependent. Validate locally before use."
1000,Potato - Short Duration #100,आलू,Vegetable,632.2,8,177.0,85.7,55.1,"Estimated values — region, variety and management dependent. Validate locally before use."
306,Cluster Bean (Guar),ग्वार,Vegetable,551.9,10,185.9,45.0,173.9,"Estimated values — region, variety and management dependent. Validate locally before use."
641,Onion #41,प्याज,Vegetable,683.6,7,190.4,53.9,195.0,"Estimated values — region, variety and management dependent. Validate locally before use."
109,Bottle Gourd (Lauki) - High Yielding,लौकी,Vegetable,376.6,8,170.8,112.6,134.7,"Estimated values — region, variety and management dependent. Validate locally before use."
520,Brinjal (Eggplant) - Short Duration,बैंगन,Vegetable,412.2,6,113.5,49.1,147.3,"Estimated values — region, variety and management dependent. Validate locally before use."
183,Chilli (Hot Pepper) - Variety A,मिर्च,Spice,628.6,11,100.9,89.3,137.0,"Estimated values — region, variety and management dependent. Validate locally before use."
781,French Beans #81,फ्रेंच बीन्स,Vegetable,720.0,9,167.1,107.4,127.6,"Estimated values — region, variety and management dependent. Validate locally before use."
513,Pear - Variety A,नाशपाती,Fruit,897.7,8,175.1,171.5,128.8,"Estimated values — region, variety and management dependent. Validate locally before use."
931,Sorghum (forage) #31,ज्वार (चारा),Fodder,597.7,12,185.0,76.3,129.7,"Estimated values — region, variety and management dependent. Validate locally before use."
737,Cashew - Hybrid #37,काजू,Nut,517.7,10,252.6,89.7,214.0,"Estimated values — region, variety and management dependent. Validate locally before use."
740,Banana - Short Duration #40,केला,Fruit,763.7,7,103.2,63.4,127.6,"Estimated values — region, variety and management dependent. Validate locally before use."
4,Sorghum (Jowar) - High Yielding,ज्वार,Cereal,586.4,18,145.4,28.8,55.4,"Estimated values — region, variety and management dependent. Validate locally before use."
909,Buckwheat (Kuttu) - High Yielding #9,कुट्टू,Other,904.8,16,176.4,64.0,197.0,"Estimated values — region, variety and management dependent. Validate locally before use."
162,Tomato - Hybrid,टमाटर,Vegetable,492.6,4,225.8,66.4,151.0,"Estimated values — region, variety and management dependent. Validate locally before use."
446,Coffee,कॉफ़ी,Plantation,1869.8,16,388.0,53.1,381.1,"Estimated values — region, variety and management dependent. Validate locally before use."
932,Napier - Hybrid #32,नेपियर,Fodder,660.5,12,126.2,31.0,42.8,"Estimated values — region, variety and management dependent. Validate locally before use."
999,Garlic - High Yielding #99,लहसुन,Vegetable,488.9,10,219.7,95.2,84.2,"Estimated values — region, variety and management dependent. Validate locally before use."
956,Sorghum (Jowar) #56,ज्वार,Cereal,614.3,14,199.8,38.5,67.5,"Estimated values — region, variety and management dependent. Validate locally before use."
657,Mint - Hybrid #57,पुदीना,Herb,442.9,10,35.7,17.1,32.6,"Estimated values — region, variety and management dependent. Validate locally before use."
788,Horse Gram - Variety A #88,कुल्थी,Pulse,451.1,13,23.3,33.6,39.5,"Estimated values — region, variety and management dependent. Validate locally before use."
900,French Beans - Short Duration #100,फ्रेंच बीन्स,Vegetable,773.2,5,195.1,58.4,90.5,"Estimated values — region, variety and management dependent. Validate locally before use."
769,Beetroot - High Yielding #69,चुकंदर,Vegetable,433.0,6,140.4,90.7,168.0,"Estimated values — region, variety and management dependent. Validate locally before use."
937,Stevia - Hybrid #37,स्टीविया,Other,447.5,10,152.8,58.7,34.0,"Estimated values — region, variety and management dependent. Validate locally before use."
699,Stevia - High Yielding #99,स्टीविया,Other,401.6,14,74.4,67.3,128.5,"Estimated values — region, variety and management dependent. Validate locally before use."
118,Saffron - Variety A,केसरी/जाफरान,Spice,844.5,9,213.6,30.8,24.6,"Estimated values — region, variety and management dependent. Validate locally before use."
739,Mango - High Yielding #39,आम,Fruit,576.4,15,224.1,81.2,333.3,"Estimated values — region, variety and management dependent. Validate locally before use."
831,Job's Tears #31,हज़ारमुखी,Cereal,568.5,10,92.0,44.8,74.0,"Estimated values — region, variety and management dependent. Validate locally before use."
12,Tobacco - Hybrid,तंबाकू,Cash Crop,330.1,12,57.7,39.4,188.0,"Estimated values — region, variety and management dependent. Validate locally before use."
567,Bamboo - Hybrid,बांस,Other,267.4,15,128.2,89.3,64.1,"Estimated values — region, variety and management dependent. Validate locally before use."
258,Linseed (Flax) - Variety A,अलसी,Oilseed,406.3,16,126.2,21.3,21.1,"Estimated values — region, variety and management dependent. Validate locally before use."
542,Peas - Hybrid,मटर,Vegetable,789.1,5,243.7,102.9,187.0,"Estimated values — region, variety and management dependent. Validate locally before use."
480,Sorghum (Jowar) - Short Duration,ज्वार,Cereal,480.2,10,122.7,57.6,45.9,"Estimated values — region, variety and management dependent. Validate locally before use."
964,Tobacco - High Yielding #64,तंबाकू,Cash Crop,359.0,21,29.4,83.3,194.9,"Estimated values — region, variety and management dependent. Validate locally before use."
391,Grapes,अंगूर,Fruit,1165.8,9,127.3,161.1,159.8,"Estimated values — region, variety and management dependent. Validate locally before use."
395,Peach - Short Duration,आड़ू,Fruit,923.3,17,149.9,194.6,180.3,"Estimated values — region, variety and management dependent. Validate locally before use."
66,Peas,मटर,Vegetable,305.8,4,240.7,95.3,63.8,"Estimated values — region, variety and management dependent. Validate locally before use."
611,Sesame (Til) #11,तिल,Oilseed,398.3,11,111.1,49.1,43.8,"Estimated values — region, variety and management dependent. Validate locally before use."
957,Pearl Millet (Bajra) - Hybrid #57,बाजरा,Cereal,432.1,20,170.1,25.8,36.0,"Estimated values — region, variety and management dependent. Validate locally before use."
697,Aloe Vera - Hybrid #97,घृतकुमारी,Other,206.8,11,129.5,113.7,145.4,"Estimated values — region, variety and management dependent. Validate locally before use."
812,Sorghum (forage) - Hybrid #12,ज्वार (चारा),Fodder,506.6,11,193.7,32.3,139.4,"Estimated values — region, variety and management dependent. Validate locally before use."
959,Barley - High Yielding #59,जौ,Cereal,626.9,20,81.5,59.0,62.9,"Estimated values — region, variety and management dependent. Validate locally before use."
643,Potato - Variety A #43,आलू,Vegetable,405.2,6,204.8,63.6,68.4,"Estimated values — region, variety and management dependent. Validate locally before use."
157,Peach - Hybrid,आड़ू,Fruit,875.2,12,250.9,53.9,157.2,"Estimated values — region, variety and management dependent. Validate locally before use."
113,Foxtail Millet - Variety A,कुटकी,Cereal,332.8,7,169.9,22.1,77.1,"Estimated values — region, variety and management dependent. Validate locally before use."
49,Sweet Potato - High Yielding,शकरकन्द,Vegetable,478.0,4,178.5,83.4,159.7,"Estimated values — region, variety and management dependent. Validate locally before use."
774,Fenugreek (Methi) - High Yielding #74,मेथी,Leafy Vegetable,616.6,8,138.3,66.3,65.1,"Estimated values — region, variety and management dependent. Validate locally before use."
94,Lucerne (Alfalfa) - High Yielding,अल्फाल्फा,Fodder,785.0,6,184.5,33.1,136.5,"Estimated values — region, variety and management dependent. Validate locally before use."
506,Sapota (Chikoo),चीकू,Fruit,1482.0,17,261.7,195.0,182.9,"Estimated values — region, variety and management dependent. Validate locally before use."
522,Onion - Hybrid,प्याज,Vegetable,368.5,6,223.7,89.4,170.2,"Estimated values — region, variety and management dependent. Validate locally before use."
142,Cashew - Hybrid,काजू,Nut,878.7,17,120.6,36.2,287.0,"Estimated values — region, variety and management dependent. Validate locally before use."
882,Sweet Potato - Hybrid #82,शकरकन्द,Vegetable,605.0,10,137.5,84.0,151.5,"Estimated values — region, variety and management dependent. Validate locally before use."
926,Maize(Fodder) #26,चारे का मक्का,Fodder,499.5,7,216.7,37.1,79.0,"Estimated values — region, variety and management dependent. Validate locally before use."
409,Turnip - High Yielding,शलजम,Vegetable,515.7,5,90.6,49.5,89.1,"Estimated values — region, variety and management dependent. Validate locally before use."
598,Maize - Variety A #98,मक्का,Cereal,393.2,12,156.3,47.7,20.6,"Estimated values — region, variety and management dependent. Validate locally before use."
439,Cardamom - High Yielding,इलायची,Spice,591.4,9,94.0,38.4,116.8,"Estimated values — region, variety and management dependent. Validate locally before use."
599,Sorghum (Jowar) - High Yielding #99,ज्वार,Cereal,434.0,19,158.9,54.0,63.6,"Estimated values — region, variety and management dependent. Validate locally before use."
765,Cassava (Tapioca) - Short Duration #65,कसावा,Vegetable,662.5,8,188.4,111.2,130.0,"Estimated values — region, variety and management dependent. Validate locally before use."
270,Orange - Short Duration,संतरा,Fruit,915.8,17,175.7,91.2,114.0,"Estimated values — region, variety and management dependent. Validate locally before use."
552,Buckwheat (Kuttu) - Hybrid,कुट्टू,Other,809.8,7,37.9,96.2,97.3,"Estimated values — region, variety and management dependent. Validate locally before use."
975,Cashew - Short Duration #75,काजू,Nut,954.5,9,196.9,83.9,260.3,"Estimated values — region, variety and management dependent. Validate locally before use."
763,Sweet Potato - Variety A #63,शकरकन्द,Vegetable,568.2,4,246.7,99.6,42.8,"Estimated values — region, variety and management dependent. Validate locally before use."
253,Mustard / Rapeseed - Variety A,सरसों,Oilseed,334.1,16,51.1,40.3,55.6,"Estimated values — region, variety and management dependent. Validate locally before use."
993,Cherry - Variety A #93,चेरी,Fruit,574.0,16,210.8,102.8,178.8,"Estimated values — region, variety and management dependent. Validate locally before use."
272,Grapes - Hybrid,अंगूर,Fruit,715.8,17,316.1,178.3,253.8,"Estimated values — region, variety and management dependent. Validate locally before use."
147,Guava - Hybrid,अमरुद,Fruit,1047.4,13,176.3,143.2,252.4,"Estimated values — region, variety and management dependent. Validate locally before use."
470,Foxtail Millet - Short Duration,कुटकी,Cereal,432.5,20,196.9,55.8,75.1,"Estimated values — region, variety and management dependent. Validate locally before use."
659,Chilli (Hot Pepper) - High Yielding #59,मिर्च,Spice,497.1,10,57.3,59.3,118.9,"Estimated values — region, variety and management dependent. Validate locally before use."
406,Sweet Potato,शकरकन्द,Vegetable,352.0,9,96.2,118.5,116.4,"Estimated values — region, variety and management dependent. Validate locally before use."
512,Apple - Hybrid,सेब,Fruit,627.6,14,187.1,64.6,280.5,"Estimated values — region, variety and management dependent. Validate locally before use."
672,Amaranth (Chaulai) - Hybrid #72,चौलाई,Leafy Vegetable,405.9,4,68.9,45.4,118.8,"Estimated values — region, variety and management dependent. Validate locally before use."
218,Napier - Variety A,नेपियर,Fodder,449.7,10,147.1,78.7,83.0,"Estimated values — region, variety and management dependent. Validate locally before use."
323,Nutmeg - Variety A,जायफल,Spice,681.8,12,58.5,52.8,73.2,"Estimated values — region, variety and management dependent. Validate locally before use."
736,Areca Nut (Supari) #36,सुपारी,Plantation,1581.0,20,352.6,71.0,315.6,"Estimated values — region, variety and management dependent. Validate locally before use."
581,Moringa (Drumstick),सहजन/मोरिंगा,Vegetable,744.4,4,82.2,51.0,41.8,"Estimated values — region, variety and management dependent. Validate locally before use."
217,Sorghum (forage) - Hybrid,ज्वार (चारा),Fodder,745.1,8,130.9,77.0,142.7,"Estimated values — region, variety and management dependent. Validate locally before use."
68,Cluster Bean (Guar) - Variety A,ग्वार,Vegetable,485.0,10,245.3,43.2,97.2,"Estimated values — region, variety and management dependent. Validate locally before use."
275,Pear - Short Duration,नाशपाती,Fruit,923.2,9,339.4,117.6,302.7,"Estimated values — region, variety and management dependent. Validate locally before use."
411,Radish,मूली,Vegetable,714.2,9,235.7,63.6,138.3,"Estimated values — region, variety and management dependent. Validate locally before use."
324,Vanilla - High Yielding,वैनिला,Spice,612.1,18,116.7,89.0,83.3,"Estimated values — region, variety and management dependent. Validate locally before use."
825,Ridge Gourd - Short Duration #25,तोरई,Vegetable,622.3,4,131.8,99.9,184.6,"Estimated values — region, variety and management dependent. Validate locally before use."
983,Pineapple - Variety A #83,अनानास,Fruit,978.4,18,247.6,57.4,155.2,"Estimated values — region, variety and management dependent. Validate locally before use."
842,Sugarcane - Hybrid #42,गन्ना,Cash Crop,378.6,19,126.1,104.3,35.4,"Estimated values — region, variety and management dependent. Validate locally before use."
235,Proso Millet - Short Duration,बासमा,Cereal,520.5,20,105.8,38.1,33.7,"Estimated values — region, variety and management dependent. Validate locally before use."
58,Broccoli - Variety A,ब्रोकली,Vegetable,341.3,5,142.8,52.6,173.4,"Estimated values — region, variety and management dependent. Validate locally before use."
795,Black Pepper - Short Duration #95,काली मिर्च,Spice,457.9,17,166.8,84.8,155.9,"Estimated values — region, variety and management dependent. Validate locally before use."
787,Green Gram (Moong) - Hybrid #87,मूंग,Pulse,504.2,10,36.1,10.8,14.4,"Estimated values — region, variety and management dependent. Validate locally before use."
864,Pineapple - High Yielding #64,अनानास,Fruit,1154.2,21,213.4,138.6,157.5,"Estimated values — region, variety and management dependent. Validate locally before use."
333,Napier Grass - Variety A,नेपियर घास,Fodder,530.9,9,172.6,32.9,113.4,"Estimated values — region, variety and management dependent. Validate locally before use."
702,Muskmelon - Hybrid #2,खरबूजा,Fruit,929.9,12,347.1,146.1,315.4,"Estimated values — region, variety and management dependent. Validate locally before use."
225,Watermelon - Short Duration,तरबूज,Fruit,1353.1,9,103.7,168.5,159.5,"Estimated values — region, variety and management dependent. Validate locally before use."
571,Napier Grass,नेपियर घास,Fodder,697.0,5,217.9,76.0,55.8,"Estimated values — region, variety and management dependent. Validate locally before use."
705,Bitter Gourd (Karela) - Short Duration #5,करेला,Vegetable,660.0,9,134.3,51.2,44.1,"Estimated values — region, variety and management dependent. Validate locally before use."
656,Coriander #56,धनिया,Herb,594.1,11,90.5,40.2,81.9,"Estimated values — region, variety and management dependent. Validate locally before use."
277,Plum - Hybrid,आलूबुखारा,Fruit,1178.4,14,231.0,141.5,191.0,"Estimated values — region, variety and management dependent. Validate locally before use."
389,Orange - High Yielding,संतरा,Fruit,716.4,18,119.8,188.6,264.0,"Estimated values — region, variety and management dependent. Validate locally before use."
474,Job's Tears - High Yielding,हज़ारमुखी,Cereal,534.8,19,178.5,52.8,75.7,"Estimated values — region, variety and management dependent. Validate locally before use."
168,Sweet Potato - Variety A,शकरकन्द,Vegetable,719.0,4,84.9,90.4,167.9,"Estimated values — region, variety and management dependent. Validate locally before use."
995,Tomato - Short Duration #95,टमाटर,Vegetable,795.7,6,183.4,85.1,74.2,"Estimated values — region, variety and management dependent. Validate locally before use."
747,Lemon - Hybrid #47,नींबू,Fruit,695.1,18,123.2,172.2,145.7,"Estimated values — region, variety and management dependent. Validate locally before use."
547,Pigeon Pea (Tur/Arhar) - Hybrid,अरहर/तुअर,Pulse,513.2,17,57.5,19.8,10.1,"Estimated values — region, variety and management dependent. Validate locally before use."
176,Cauliflower,फूलगोभी,Vegetable,696.0,10,105.3,83.1,95.2,"Estimated values — region, variety and management dependent. Validate locally before use."
908,Cowpea (Lobia) - Variety A #8,लोबिया,Pulse,537.4,17,28.6,19.5,36.9,"Estimated values — region, variety and management dependent. Validate locally before use."
624,Litchi - High Yielding #24,लिची,Fruit,1093.8,19,235.9,52.9,195.6,"Estimated values — region, variety and management dependent. Validate locally before use."
74,Horse Gram - High Yielding,कुल्थी,Pulse,316.7,17,27.5,34.6,36.1,"Estimated values — region, variety and management dependent. Validate locally before use."
664,Lentil (Masoor) - High Yielding #64,मसूर,Pulse,361.3,16,28.5,23.4,17.9,"Estimated values — region, variety and management dependent. Validate locally before use."
700,Moringa (Drumstick) - Short Duration #100,सहजन/मोरिंगा,Vegetable,650.7,4,167.0,93.0,174.9,"Estimated values — region, variety and management dependent. Validate locally before use."
971,Castor #71,अरंडी,Oilseed,527.0,17,113.3,20.6,42.7,"Estimated values — region, variety and management dependent. Validate locally before use."
274,Apple - High Yielding,सेब,Fruit,445.1,21,302.5,147.8,180.4,"Estimated values — region, variety and management dependent. Validate locally before use."
687,Mustard Greens - Hybrid #87,सरसों का साग,Leafy Vegetable,733.6,3,127.3,29.5,51.1,"Estimated values — region, variety and management dependent. Validate locally before use."
215,Sesbania - Short Duration,सेसबानिया,Fodder,748.2,11,154.0,63.6,146.2,"Estimated values — region, variety and management dependent. Validate locally before use."
364,Barley - High Yielding,जौ,Cereal,303.3,8,131.7,55.3,63.7,"Estimated values — region, variety and management dependent. Validate locally before use."
380,Cashew - Short Duration,काजू,Nut,901.8,22,272.0,118.3,93.7,"Estimated values — region, variety and management dependent. Validate locally before use."
167,Potato - Hybrid,आलू,Vegetable,331.0,6,173.4,114.2,110.1,"Estimated values — region, variety and management dependent. Validate locally before use."
374,Sunflower - High Yielding,सूरजमुखी,Oilseed,410.5,20,51.0,32.5,38.5,"Estimated values — region, variety and management dependent. Validate locally before use."
855,Areca Nut (Supari) - Short Duration #55,सुपारी,Plantation,861.7,18,288.6,213.4,298.3,"Estimated values — region, variety and management dependent. Validate locally before use."
651,Cabbage #51,पत्तागोभी,Vegetable,881.5,7,163.8,70.3,127.4,"Estimated values — region, variety and management dependent. Validate locally before use."
465,Pumpkin - Short Duration,कद्दू,Vegetable,615.9,10,140.3,103.6,52.6,"Estimated values — region, variety and management dependent. Validate locally before use."
955,Maize - Short Duration #55,मक्का,Cereal,393.1,9,81.8,28.7,45.2,"Estimated values — region, variety and management dependent. Validate locally before use."
948,Little Millet - Variety A #48,सामा,Cereal,400.0,18,168.5,35.6,42.7,"Estimated values — region, variety and management dependent. Validate locally before use."
104,Stevia - High Yielding,स्टीविया,Other,815.8,18,23.5,106.9,119.4,"Estimated values — region, variety and management dependent. Validate locally before use."
888,Beetroot - Variety A #88,चुकंदर,Vegetable,810.3,10,168.1,55.6,165.4,"Estimated values — region, variety and management dependent. Validate locally before use."
979,Papaya - High Yielding #79,पपीता,Fruit,976.5,14,291.4,73.1,170.8,"Estimated values — region, variety and management dependent. Validate locally before use."
876,Tomato #76,टमाटर,Vegetable,545.3,4,106.3,92.1,80.6,"Estimated values — region, variety and management dependent. Validate locally before use."
82,Cardamom - Hybrid,इलायची,Spice,555.0,8,210.8,112.1,132.2,"Estimated values — region, variety and management dependent. Validate locally before use."
297,Spinach - Hybrid,पालक,Vegetable,726.8,8,224.7,62.8,162.1,"Estimated values — region, variety and management dependent. Validate locally before use."
792,Basil (Tulsi) - Hybrid #92,तुलसी,Herb,295.0,8,89.3,13.3,52.0,"Estimated values — region, variety and management dependent. Validate locally before use."
234,Little Millet - High Yielding,सामा,Cereal,339.7,18,93.7,46.2,72.7,"Estimated values — region, variety and management dependent. Validate locally before use."
678,Cinnamon - Variety A #78,दालचीनी,Spice,693.9,8,181.4,106.7,178.4,"Estimated values — region, variety and management dependent. Validate locally before use."
47,Garlic - Hybrid,लहसुन,Vegetable,534.3,10,213.5,62.8,151.5,"Estimated values — region, variety and management dependent. Validate locally before use."
72,Black Gram (Urad) - Hybrid,उड़द,Pulse,349.7,16,50.1,35.9,34.3,"Estimated values — region, variety and management dependent. Validate locally before use."
722,Oats - Hybrid #22,जई,Cereal,471.6,14,126.0,21.5,32.0,"Estimated values — region, variety and management dependent. Validate locally before use."
197,Basil (Tulsi) - Hybrid,तुलसी,Herb,591.2,10,47.4,49.6,85.4,"Estimated values — region, variety and management dependent. Validate locally before use."
592,Proso Millet - Hybrid,बासमा,Cereal,347.8,17,188.2,27.2,68.3,"Estimated values — region, variety and management dependent. Validate locally before use."
371,Groundnut (Peanut),मूँगफली,Oilseed,567.9,12,72.8,38.4,29.8,"Estimated values — region, variety and management dependent. Validate locally before use."
883,Colocasia (Arbi) - Variety A #83,अरबी,Vegetable,724.1,5,146.1,90.9,168.7,"Estimated values — region, variety and management dependent. Validate locally before use."
907,Horse Gram - Hybrid #7,कुल्थी,Pulse,273.5,20,34.6,10.2,35.7,"Estimated values — region, variety and management dependent. Validate locally before use."
634,Plum - High Yielding #34,आलूबुखारा,Fruit,1291.4,14,235.5,76.3,109.5,"Estimated values — region, variety and management dependent. Validate locally before use."
644,Sweet Potato - High Yielding #44,शकरकन्द,Vegetable,301.1,9,241.3,71.3,199.1,"Estimated values — region, variety and management dependent. Validate locally before use."
850,Sunflower - Short Duration #50,सूरजमुखी,Oilseed,548.9,21,66.3,36.3,30.4,"Estimated values — region, variety and management dependent. Validate locally before use."
301,Curry Leaves,करी पत्ता,Herb,211.3,5,103.9,55.5,97.1,"Estimated values — region, variety and management dependent. Validate locally before use."
566,Rubber,रबर,Plantation,1092.1,20,208.1,78.0,183.1,"Estimated values — region, variety and management dependent. Validate locally before use."
81,Black Pepper,काली मिर्च,Spice,864.6,17,169.5,94.2,140.7,"Estimated values — region, variety and management dependent. Validate locally before use."
388,Pineapple - Variety A,अनानास,Fruit,834.0,12,338.7,170.7,172.6,"Estimated values — region, variety and management dependent. Validate locally before use."
128,Sugarcane - Variety A,गन्ना,Cash Crop,560.6,19,103.6,77.1,82.0,"Estimated values — region, variety and management dependent. Validate locally before use."
550,Horse Gram - Short Duration,कुल्थी,Pulse,497.5,17,23.4,34.9,20.1,"Estimated values — region, variety and management dependent. Validate locally before use."
471,Kodo Millet,कोदो,Cereal,391.9,21,184.2,55.5,48.5,"Estimated values — region, variety and management dependent. Validate locally before use."
748,Grapes - Variety A #48,अंगूर,Fruit,840.9,14,168.0,107.9,312.7,"Estimated values — region, variety and management dependent. Validate locally before use."
45,Okra (Bhindi) - Short Duration,भिन्डी,Vegetable,881.4,10,224.3,53.3,117.7,"Estimated values — region, variety and management dependent. Validate locally before use."
827,Foxtail Millet - Hybrid #27,कुटकी,Cereal,373.6,16,180.2,27.8,30.9,"Estimated values — region, variety and management dependent. Validate locally before use."
271,Lemon,नींबू,Fruit,958.1,11,215.4,55.6,192.2,"Estimated values — region, variety and management dependent. Validate locally before use."
619,Almond - High Yielding #19,बादाम,Nut,1324.1,20,260.8,77.4,86.5,"Estimated values — region, variety and management dependent. Validate locally before use."
353,Little Millet - Variety A,सामा,Cereal,415.9,11,138.0,52.2,61.1,"Estimated values — region, variety and management dependent. Validate locally before use."
868,Pomegranate - Variety A #68,अनार,Fruit,502.5,17,132.6,140.5,306.9,"Estimated values — region, variety and management dependent. Validate locally before use."
368,Jute - Variety A,जूट,Fiber,566.6,19,217.9,53.5,83.9,"Estimated values — region, variety and management dependent. Validate locally before use."
100,Pulses (Mixed) - Short Duration,मिश्रित दालें,Pulse,395.4,13,23.7,12.3,18.6,"Estimated values — region, variety and management dependent. Validate locally before use."
390,Lemon - Short Duration,नींबू,Fruit,1222.1,10,150.5,130.8,333.3,"Estimated values — region, variety and management dependent. Validate locally before use."
95,Napier Grass - Short Duration,नेपियर घास,Fodder,748.0,12,68.0,35.0,141.8,"Estimated values — region, variety and management dependent. Validate locally before use."
991,Plum #91,आलूबुखारा,Fruit,1102.5,12,268.6,155.4,206.8,"Estimated values — region, variety and management dependent. Validate locally before use."
345,Muskmelon - Short Duration,खरबूजा,Fruit,1355.0,20,131.0,73.0,141.2,"Estimated values — region, variety and management dependent. Validate locally before use."
782,Cluster Bean (Guar) - Hybrid #82,ग्वार,Vegetable,488.3,9,239.0,90.6,72.1,"Estimated values — region, variety and management dependent. Validate locally before use."
221,Aloe Vera,घृतकुमारी,Other,829.4,10,198.0,96.6,49.0,"Estimated values — region, variety and management dependent. Validate locally before use."
160,Cherry - Short Duration,चेरी,Fruit,970.9,14,329.0,77.2,246.3,"Estimated values — region, variety and management dependent. Validate locally before use."
965,Soybean - Short Duration #65,सोयाबीन,Oilseed,370.8,16,72.5,25.0,36.6,"Estimated values — region, variety and management dependent. Validate locally before use."
349,Ridge Gourd - High Yielding,तोरई,Vegetable,655.1,8,106.2,92.7,155.3,"Estimated values — region, variety and management dependent. Validate locally before use."
984,Orange - High Yielding #84,संतरा,Fruit,1189.6,7,332.6,81.3,222.9,"Estimated values — region, variety and management dependent. Validate locally before use."
715,Wheat - Short Duration #15,गेहूं,Cereal,328.5,21,103.3,24.8,60.8,"Estimated values — region, variety and management dependent. Validate locally before use."
164,Okra (Bhindi) - High Yielding,भिन्डी,Vegetable,488.7,6,99.7,101.8,178.4,"Estimated values — region, variety and management dependent. Validate locally before use."
826,Arrowroot #26,अरारुट,Other,475.1,13,183.0,103.7,37.1,"Estimated values — region, variety and management dependent. Validate locally before use."
778,Chilli (Hot Pepper) - Variety A #78,मिर्च,Spice,372.5,17,148.1,108.3,110.7,"Estimated values — region, variety and management dependent. Validate locally before use."
7,Barley - Hybrid,जौ,Cereal,338.7,20,121.3,30.6,22.6,"Estimated values — region, variety and management dependent. Validate locally before use."
891,Broccoli #91,ब्रोकली,Vegetable,539.7,9,147.2,86.9,122.8,"Estimated values — region, variety and management dependent. Validate locally before use."
829,Little Millet - High Yielding #29,सामा,Cereal,519.5,17,146.0,31.6,24.0,"Estimated values — region, variety and management dependent. Validate locally before use."
285,Garlic - Short Duration,लहसुन,Vegetable,615.8,9,194.0,80.7,42.9,"Estimated values — region, variety and management dependent. Validate locally before use."
604,Sugarcane - High Yielding #4,गन्ना,Cash Crop,259.9,16,31.2,82.9,34.8,"Estimated values — region, variety and management dependent. Validate locally before use."
460,Hemp - Short Duration,भांग,Fiber,470.3,14,119.7,57.1,120.0,"Estimated values — region, variety and management dependent. Validate locally before use."
226,Muskmelon,खरबूजा,Fruit,756.1,9,166.3,69.0,205.2,"Estimated values — region, variety and management dependent. Validate locally before use."
430,Green Gram (Moong) - Short Duration,मूंग,Pulse,531.2,21,48.3,11.0,29.8,"Estimated values — region, variety and management dependent. Validate locally before use."
987,Pomegranate - Hybrid #87,अनार,Fruit,1306.0,11,232.3,160.1,308.6,"Estimated values — region, variety and management dependent. Validate locally before use."
719,Pearl Millet (Bajra) - High Yielding #19,बाजरा,Cereal,552.4,9,117.6,22.3,47.1,"Estimated values — region, variety and management dependent. Validate locally before use."
666,Pigeon Pea (Tur/Arhar) #66,अरहर/तुअर,Pulse,458.9,11,14.3,20.3,26.2,"Estimated values — region, variety and management dependent. Validate locally before use."
734,Linseed (Flax) - High Yielding #34,अलसी,Oilseed,375.8,21,55.3,40.9,57.8,"Estimated values — region, variety and management dependent. Validate locally before use."
204,Nutmeg - High Yielding,जायफल,Spice,980.0,15,130.3,47.3,49.6,"Estimated values — region, variety and management dependent. Validate locally before use."
575,Napier - Short Duration,नेपियर,Fodder,756.3,11,127.8,44.1,116.9,"Estimated values — region, variety and management dependent. Validate locally before use."
28,Guava - Variety A,अमरुद,Fruit,983.4,7,249.7,123.3,128.0,"Estimated values — region, variety and management dependent. Validate locally before use."
617,Areca Nut (Supari) - Hybrid #17,सुपारी,Plantation,1996.0,13,372.7,138.7,138.6,"Estimated values — region, variety and management dependent. Validate locally before use."
518,Strawberry - Variety A,स्ट्रॉबेरी,Fruit,1051.4,13,101.1,82.2,169.6,"Estimated values — region, variety and management dependent. Validate locally before use."
239,Wheat - High Yielding,गेहूं,Cereal,449.1,9,146.8,43.5,53.7,"Estimated values — region, variety and management dependent. Validate locally before use."
224,Moringa (Drumstick) - High Yielding,सहजन/मोरिंगा,Vegetable,890.4,5,171.8,103.9,57.6,"Estimated values — region, variety and management dependent. Validate locally before use."
96,Sesbania,सेसबानिया,Fodder,628.2,12,166.8,79.3,111.5,"Estimated values — region, variety and management dependent. Validate locally before use."
31,Pineapple,अनानास,Fruit,1236.7,19,131.4,149.0,336.7,"Estimated values — region, variety and management dependent. Validate locally before use."
33,Lemon - Variety A,नींबू,Fruit,993.2,18,272.5,156.9,199.7,"Estimated values — region, variety and management dependent. Validate locally before use."
433,Buckwheat (Kuttu) - Variety A,कुट्टू,Other,521.8,10,117.2,93.0,157.5,"Estimated values — region, variety and management dependent. Validate locally before use."
605,Cotton - Short Duration #5,कपास,Fiber,510.4,20,110.4,68.0,124.1,"Estimated values — region, variety and management dependent. Validate locally before use."
90,Rubber - Short Duration,रबर,Plantation,1745.8,14,308.4,94.9,159.7,"Estimated values — region, variety and management dependent. Validate locally before use."
